# 总词数: 487833
# 词汇表大小: 21961
# 格式: 词语	频次	频率
#==================================================
出行	1	0.000002
水气	1	0.000002
端正	1	0.000002
行风	1	0.000002
晴雨表	1	0.000002
权宜之计	1	0.000002
道权	1	0.000002
东旭	1	0.000002
丽静	1	0.000002
感言	1	0.000002
世昌	1	0.000002
抑止	1	0.000002
一幕幕	1	0.000002
刀光血影	1	0.000002
卢沟桥	1	0.000002
侵略	1	0.000002
吹响	1	0.000002
号角	1	0.000002
国难当头	1	0.000002
本斋	1	0.000002
善战	1	0.000002
攻无不克	1	0.000002
铁军	1	0.000002
抗御	1	0.000002
外侮	1	0.000002
鲁	1	0.000002
豫	1	0.000002
得志	1	0.000002
县团级	1	0.000002
英灵	1	0.000002
映射	1	0.000002
代代相承	1	0.000002
本书	1	0.000002
古稀之年	1	0.000002
雄心	1	0.000002
泯	1	0.000002
老当益壮	1	0.000002
不辞辛苦	1	0.000002
亲身	1	0.000002
纷纭	1	0.000002
回忆录	1	0.000002
余热	1	0.000002
幸存者	1	0.000002
朝夕相处	1	0.000002
逝世者	1	0.000002
题头	1	0.000002
布吉镇	1	0.000002
雅心	1	0.000002
死路一条	1	0.000002
胆子	1	0.000002
接班人	1	0.000002
重温	1	0.000002
内陆	1	0.000002
民主集中制	1	0.000002
党法	1	0.000002
生死存亡	1	0.000002
标本兼治	1	0.000002
阶段性	1	0.000002
立案	1	0.000002
结案	1	0.000002
县处级	1	0.000002
地厅级	1	0.000002
滋长	1	0.000002
奠基	1	0.000002
语重心长	1	0.000002
远见卓识	1	0.000002
奠基礼	1	0.000002
汉仙	1	0.000002
湘国	1	0.000002
茂林	1	0.000002
贱安	1	0.000002
夹衣	1	0.000002
抖	1	0.000002
挺立	1	0.000002
一丝不苟	1	0.000002
公安厅	1	0.000002
迈开	1	0.000002
服	1	0.000002
千头万绪	1	0.000002
一个半	1	0.000002
上路	1	0.000002
工作制	1	0.000002
透明度	1	0.000002
清阳	1	0.000002
叔叔	1	0.000002
警长制	1	0.000002
韶山路	1	0.000002
大刀阔斧	1	0.000002
被管理者	1	0.000002
杆	1	0.000002
星火	1	0.000002
相撞	1	0.000002
修理厂	1	0.000002
求情	1	0.000002
汽修	1	0.000002
洞井镇	1	0.000002
水沟	1	0.000002
逃跑	1	0.000002
惧怕	1	0.000002
车匪路霸	1	0.000002
担惊受怕	1	0.000002
录像仪	1	0.000002
超速	1	0.000002
酒精	1	0.000002
测试仪	1	0.000002
参与者	1	0.000002
遵章守纪	1	0.000002
智能	1	0.000002
信息化	1	0.000002
国法	1	0.000002
苦不堪言	1	0.000002
深恶痛绝	1	0.000002
充斥	1	0.000002
牵涉面	1	0.000002
规模性	1	0.000002
选种	1	0.000002
流出	1	0.000002
牵涉	1	0.000002
案情	1	0.000002
潜伏期	1	0.000002
永清县	1	0.000002
几经	1	0.000002
颗粒	1	0.000002
过激	1	0.000002
静坐	1	0.000002
方便之门	1	0.000002
调出	1	0.000002
开具	1	0.000002
安次区	1	0.000002
安某	1	0.000002
沈单	1	0.000002
七号	1	0.000002
堂而皇之	1	0.000002
发芽率	1	0.000002
撰文	1	0.000002
志强	1	0.000002
审判者	1	0.000002
状告	1	0.000002
侵权	1	0.000002
鲁中	1	0.000002
事务所	1	0.000002
异议	1	0.000002
不满	1	0.000002
评析性	1	0.000002
此文	1	0.000002
名誉权	1	0.000002
张店区	1	0.000002
张店	1	0.000002
祥明	1	0.000002
盘初	1	0.000002
盗窃罪	1	0.000002
高墙	1	0.000002
劳动改造	1	0.000002
宜兴	1	0.000002
操场	1	0.000002
不同寻常	1	0.000002
教育课	1	0.000002
肃然	1	0.000002
现身说法	1	0.000002
服刑犯	1	0.000002
台下	1	0.000002
专注	1	0.000002
听讲	1	0.000002
低龄化	1	0.000002
暴力化	1	0.000002
团伙化	1	0.000002
种类	1	0.000002
起诉科	1	0.000002
检察室	1	0.000002
红塔	1	0.000002
初一	1	0.000002
沉痛	1	0.000002
触动	1	0.000002
一失足成千古恨	1	0.000002
戒	1	0.000002
有用	1	0.000002
材	1	0.000002
王某	1	0.000002
切莫	1	0.000002
南沙	1	0.000002
河口	1	0.000002
印制	1	0.000002
责任区	1	0.000002
传呼机	1	0.000002
标志牌	1	0.000002
售票厅	1	0.000002
候车室	1	0.000002
敲诈	1	0.000002
振全	1	0.000002
清白	1	0.000002
晋东	1	0.000002
宣判	1	0.000002
决定书	1	0.000002
春季	1	0.000002
入室	1	0.000002
东湖	1	0.000002
批捕	1	0.000002
公诉	1	0.000002
开庭	1	0.000002
诉	1	0.000002
盗窃案	1	0.000002
庭审	1	0.000002
合议庭	1	0.000002
公诉人	1	0.000002
指控	1	0.000002
发案地	1	0.000002
勘验	1	0.000002
取证	1	0.000002
丽江	1	0.000002
永胜	1	0.000002
判决书	1	0.000002
关押	1	0.000002
被冤枉者	1	0.000002
洪波	1	0.000002
人声鼎沸	1	0.000002
验证台	1	0.000002
目	1	0.000002
倏然	1	0.000002
闪	1	0.000002
审查室	1	0.000002
哀叹	1	0.000002
乖乖	1	0.000002
火眼金睛	1	0.000002
现形	1	0.000002
西装革履	1	0.000002
钻戒	1	0.000002
登机口	1	0.000002
忙不迭	1	0.000002
认出	1	0.000002
冒牌货	1	0.000002
狐狸尾巴	1	0.000002
疯	1	0.000002
班上	1	0.000002
工余	1	0.000002
心得	1	0.000002
笔记本	1	0.000002
调研科	1	0.000002
一清二楚	1	0.000002
成千	1	0.000002
磨练	1	0.000002
心惊胆战	1	0.000002
留情	1	0.000002
上勤	1	0.000002
坐镇	1	0.000002
弟子	1	0.000002
把守	1	0.000002
景有	1	0.000002
冠强	1	0.000002
道里区	1	0.000002
鲜艳夺目	1	0.000002
百货商店	1	0.000002
管辖区	1	0.000002
靠山	1	0.000002
一概	1	0.000002
从警	1	0.000002
闹市	1	0.000002
灯红酒绿	1	0.000002
八道	1	0.000002
装修	1	0.000002
赴宴	1	0.000002
婉言谢绝	1	0.000002
一方平安	1	0.000002
哈市	1	0.000002
作案	1	0.000002
制动	1	0.000002
巡护	1	0.000002
管区	1	0.000002
报警亭	1	0.000002
执勤点	1	0.000002
货场	1	0.000002
报警器	1	0.000002
抢劫犯	1	0.000002
天庆	1	0.000002
本科	1	0.000002
录取线	1	0.000002
叹	1	0.000002
身陷囹圄	1	0.000002
牢房	1	0.000002
理应	1	0.000002
望子成材	1	0.000002
心切	1	0.000002
文化课	1	0.000002
盯住	1	0.000002
拔尖	1	0.000002
缺点	1	0.000002
视而不见	1	0.000002
姑息	1	0.000002
纵容	1	0.000002
上文	1	0.000002
电子游戏机	1	0.000002
零花钱	1	0.000002
不能自拔	1	0.000002
陷	1	0.000002
犯法	1	0.000002
上瘾	1	0.000002
锒铛入狱	1	0.000002
后悔莫及	1	0.000002
劳动课	1	0.000002
团组织	1	0.000002
免于	1	0.000002
让路	1	0.000002
开道	1	0.000002
孰	1	0.000002
邪门歪道	1	0.000002
乘虚而入	1	0.000002
前程	1	0.000002
断送	1	0.000002
求教	1	0.000002
初犯	1	0.000002
十三四	1	0.000002
十六七	1	0.000002
一叶障目	1	0.000002
西安市	1	0.000002
辽西	1	0.000002
岗区	1	0.000002
宪忠	1	0.000002
志蔚	1	0.000002
法学	1	0.000002
编辑部	1	0.000002
刑法学家	1	0.000002
秉松	1	0.000002
教科书	1	0.000002
雪梅	1	0.000002
景龙	1	0.000002
用房	1	0.000002
连续剧	1	0.000002
开拍	1	0.000002
剧	1	0.000002
排除万难	1	0.000002
茂庆	1	0.000002
通讯员	1	0.000002
英育	1	0.000002
表演机	1	0.000002
襟翼	1	0.000002
机翼	1	0.000002
推力	1	0.000002
寿命	1	0.000002
考题	1	0.000002
亚音速	1	0.000002
飞行史	1	0.000002
天幕	1	0.000002
男儿	1	0.000002
航空界	1	0.000002
不可思议	1	0.000002
盛夏	1	0.000002
新机	1	0.000002
实装	1	0.000002
年限	1	0.000002
毅然决然	1	0.000002
倒扣	1	0.000002
超低空	1	0.000002
巨匾	1	0.000002
荣誉室	1	0.000002
留言簿	1	0.000002
赞语	1	0.000002
叫好	1	0.000002
陶醉	1	0.000002
攻关组	1	0.000002
低空	1	0.000002
机群	1	0.000002
越过	1	0.000002
天险	1	0.000002
死神	1	0.000002
拽	1	0.000002
涡流	1	0.000002
掀翻	1	0.000002
活儿	1	0.000002
表演史	1	0.000002
空难	1	0.000002
试飞组	1	0.000002
而立之年	1	0.000002
僚机	1	0.000002
紧随	1	0.000002
一点点	1	0.000002
抖动	1	0.000002
下沉	1	0.000002
机敏	1	0.000002
突如其来	1	0.000002
险情	1	0.000002
靠拢	1	0.000002
视窗	1	0.000002
茶色	1	0.000002
焊接	1	0.000002
前机	1	0.000002
尾巴	1	0.000002
银色	1	0.000002
织梭	1	0.000002
穿巡	1	0.000002
无边	1	0.000002
苍穹	1	0.000002
久奎	1	0.000002
厨	1	0.000002
当兵	1	0.000002
手艺	1	0.000002
世面	1	0.000002
毛孩子	1	0.000002
闲	1	0.000002
指导员	1	0.000002
看透	1	0.000002
头天	1	0.000002
炊事班	1	0.000002
剁	1	0.000002
馅	1	0.000002
面粉	1	0.000002
肉馅	1	0.000002
面板	1	0.000002
和面	1	0.000002
虽说	1	0.000002
冰冻三尺	1	0.000002
非一日之寒	1	0.000002
个儿	1	0.000002
bo2	1	0.000002
手把手	1	0.000002
煮	1	0.000002
锅	1	0.000002
眷恋	1	0.000002
大家庭	1	0.000002
军中	1	0.000002
印东	1	0.000002
庆新	1	0.000002
守云	1	0.000002
嗬	1	0.000002
八三	1	0.000002
个头	1	0.000002
大汉	1	0.000002
平头	1	0.000002
脚底	1	0.000002
板子	1	0.000002
褪	1	0.000002
tui4	1	0.000002
兵味	1	0.000002
背包	1	0.000002
响当当	1	0.000002
硬是	1	0.000002
济宁市	1	0.000002
档案	1	0.000002
苗子	1	0.000002
自告奋勇	1	0.000002
有愧	1	0.000002
表情	1	0.000002
鞍马	1	0.000002
装饰一新	1	0.000002
血泡	1	0.000002
一项项	1	0.000002
板	1	0.000002
意见箱	1	0.000002
营业员	1	0.000002
着装	1	0.000002
矿区	1	0.000002
独此一家	1	0.000002
览	1	0.000002
新景	1	0.000002
留恋	1	0.000002
从军	1	0.000002
成材	1	0.000002
转退	1	0.000002
遥	1	0.000002
戍边人	1	0.000002
三军	1	0.000002
后备军	1	0.000002
除恶	1	0.000002
跃华	1	0.000002
传遍	1	0.000002
湘	1	0.000002
舍生忘死	1	0.000002
破格	1	0.000002
一等功	1	0.000002
细雨	1	0.000002
霏霏	1	0.000002
商住楼	1	0.000002
个体户	1	0.000002
钱袋	1	0.000002
新波	1	0.000002
胸口	1	0.000002
瞬即	1	0.000002
农行	1	0.000002
分理处	1	0.000002
合计	1	0.000002
he2ji4	1	0.000002
存折	1	0.000002
脖子	1	0.000002
项链	1	0.000002
此地	1	0.000002
后勤处	1	0.000002
截住	1	0.000002
去路	1	0.000002
吼	1	0.000002
站住	1	0.000002
狰狞	1	0.000002
抽出	1	0.000002
躲闪	1	0.000002
不及	1	0.000002
捂住	1	0.000002
伤口	1	0.000002
剧痛	1	0.000002
坎坷不平	1	0.000002
泥泞	1	0.000002
追击	1	0.000002
扬起	1	0.000002
老子	1	0.000002
lao3zi5	1	0.000002
膝	1	0.000002
撂	1	0.000002
河沙堆	1	0.000002
扭打	1	0.000002
气急败坏	1	0.000002
背部	1	0.000002
肘部	1	0.000002
浑身	1	0.000002
摇晃	1	0.000002
斑斑	1	0.000002
血迹	1	0.000002
血泊	1	0.000002
雁城	1	0.000002
刹那间	1	0.000002
江东区	1	0.000002
刑侦	1	0.000002
巡警队	1	0.000002
火速	1	0.000002
生擒	1	0.000002
毫升	1	0.000002
绝非	1	0.000002
累累	1	0.000002
lei2lei2	1	0.000002
伤痕	1	0.000002
汽车团	1	0.000002
福勇	1	0.000002
昆仑	1	0.000002
永华	1	0.000002
匮缺	1	0.000002
开垦	1	0.000002
志愿兵	1	0.000002
助理员	1	0.000002
调防	1	0.000002
一九八三年	1	0.000002
罐头	1	0.000002
肚子	1	0.000002
du4zi5	1	0.000002
腻	1	0.000002
嘴唇	1	0.000002
裂	1	0.000002
口子	1	0.000002
维生素	1	0.000002
菜子	1	0.000002
北纬	1	0.000002
吸水性	1	0.000002
参观团	1	0.000002
实干家	1	0.000002
小白菜	1	0.000002
嫩叶	1	0.000002
独自	1	0.000002
寄生蟹	1	0.000002
石头块	1	0.000002
挡风墙	1	0.000002
金武	1	0.000002
启宏	1	0.000002
初识	1	0.000002
九台市	1	0.000002
人潮	1	0.000002
黑土地	1	0.000002
高粱	1	0.000002
负重	1	0.000002
老黄牛	1	0.000002
护理	1	0.000002
清闲	1	0.000002
哈哈	1	0.000002
大忙人	1	0.000002
预	1	0.000002
侍候	1	0.000002
老婆	1	0.000002
脸皮	1	0.000002
好受	1	0.000002
瞪	1	0.000002
整组	1	0.000002
武装部	1	0.000002
傻	1	0.000002
新郎	1	0.000002
建林	1	0.000002
六旬	1	0.000002
喜气洋洋	1	0.000002
城中	1	0.000002
申办	1	0.000002
喜结良缘	1	0.000002
写信人	1	0.000002
师级	1	0.000002
几十年如一日	1	0.000002
牵线搭桥	1	0.000002
试试看	1	0.000002
求助信	1	0.000002
伴侣	1	0.000002
告知	1	0.000002
他俩	1	0.000002
相隔	1	0.000002
恋爱	1	0.000002
会面	1	0.000002
一见钟情	1	0.000002
情投意合	1	0.000002
相处	1	0.000002
妻	1	0.000002
定情	1	0.000002
玉婷	1	0.000002
召兵	1	0.000002
塞外	1	0.000002
青城	1	0.000002
告竣	1	0.000002
边防线	1	0.000002
安家落户	1	0.000002
西钊	1	0.000002
军法	1	0.000002
先行官	1	0.000002
天鹏	1	0.000002
远芳	1	0.000002
人武部	1	0.000002
参建	1	0.000002
返乡	1	0.000002
失曹河	1	0.000002
永安	1	0.000002
得胜	1	0.000002
大堤	1	0.000002
先长	1	0.000002
国洪	1	0.000002
惠研	1	0.000002
不符	1	0.000002
交易量	1	0.000002
加权	1	0.000002
变量	1	0.000002
禀赋	1	0.000002
重叠	1	0.000002
非贸易	1	0.000002
持续性	1	0.000002
侧重	1	0.000002
举借	1	0.000002
安全线	1	0.000002
撤离	1	0.000002
衍生	1	0.000002
在岸	1	0.000002
脆弱性	1	0.000002
流出入	1	0.000002
余地	1	0.000002
逆势	1	0.000002
金福	1	0.000002
撒	1	0.000002
sa3	1	0.000002
八宝山	1	0.000002
公墓	1	0.000002
常青树	1	0.000002
官正	1	0.000002
尚昆	1	0.000002
任穷	1	0.000002
起孟	1	0.000002
选平	1	0.000002
阿沛	1	0.000002
阿旺晋美	1	0.000002
赛福鼎	1	0.000002
艾则孜	1	0.000002
学智	1	0.000002
静仁	1	0.000002
兆祥	1	0.000002
朴初	1	0.000002
步青	1	0.000002
光训	1	0.000002
寅	1	0.000002
子介	1	0.000002
万祺	1	0.000002
君毅	1	0.000002
耿	1	0.000002
飚	1	0.000002
姬	1	0.000002
鹏飞	1	0.000002
火青	1	0.000002
习	1	0.000002
仲勋	1	0.000002
恩茂	1	0.000002
成武	1	0.000002
天翔	1	0.000002
舫	1	0.000002
农大	1	0.000002
三亿	1	0.000002
图书室	1	0.000002
盘	1	0.000002
一百四十	1	0.000002
大集	1	0.000002
十四万	1	0.000002
四十九万	1	0.000002
千八百	1	0.000002
一万五千	1	0.000002
一十	1	0.000002
七千	1	0.000002
七万	1	0.000002
甘于	1	0.000002
扶贫助困	1	0.000002
移风易俗	1	0.000002
永治	1	0.000002
爱民	1	0.000002
北侧	1	0.000002
挤满	1	0.000002
排头	1	0.000002
花束	1	0.000002
鞠躬	1	0.000002
不一会儿	1	0.000002
水晶棺	1	0.000002
静卧	1	0.000002
丛中	1	0.000002
抽泣声	1	0.000002
出口处	1	0.000002
凝望	1	0.000002
鹿邑县	1	0.000002
外孙	1	0.000002
二老	1	0.000002
永世	1	0.000002
恩情	1	0.000002
救星	1	0.000002
摄影展	1	0.000002
凝固	1	0.000002
千秋	1	0.000002
厚民	1	0.000002
相友	1	0.000002
嗣杰	1	0.000002
彬	1	0.000002
肖冰	1	0.000002
元功	1	0.000002
龙生	1	0.000002
献礼	1	0.000002
永久性	1	0.000002
生南	1	0.000002
幼	1	0.000002
棣	1	0.000002
庚	1	0.000002
山尊	1	0.000002
晓钟	1	0.000002
邦	1	0.000002
奚	1	0.000002
美娟	1	0.000002
剧情	1	0.000002
悲欢离合	1	0.000002
共鸣点	1	0.000002
激荡	1	0.000002
葆	1	0.000002
演职人员	1	0.000002
扣人心弦	1	0.000002
忠德	1	0.000002
占祥	1	0.000002
申	1	0.000002
维辰	1	0.000002
置换	1	0.000002
步履维艰	1	0.000002
棉纱	1	0.000002
卸	1	0.000002
冗员	1	0.000002
平遥县	1	0.000002
一针	1	0.000002
棉织厂	1	0.000002
泉永	1	0.000002
棉织	1	0.000002
减免	1	0.000002
三产	1	0.000002
榆次市	1	0.000002
服务业	1	0.000002
社保	1	0.000002
劳动保险	1	0.000002
寄生	1	0.000002
定额	1	0.000002
澡塘	1	0.000002
理发室	1	0.000002
太谷	1	0.000002
平遥	1	0.000002
建材厂	1	0.000002
灵石	1	0.000002
石膏矿	1	0.000002
增支	1	0.000002
精干	1	0.000002
分立式	1	0.000002
工交	1	0.000002
村口	1	0.000002
藤椅	1	0.000002
吧嗒	1	0.000002
烟卷	1	0.000002
暖暖地	1	0.000002
果园镇	1	0.000002
土坯	1	0.000002
冲走	1	0.000002
金树	1	0.000002
万分	1	0.000002
受灾户	1	0.000002
我家	1	0.000002
文教局	1	0.000002
局里	1	0.000002
柜子	1	0.000002
五保	1	0.000002
福利楼	1	0.000002
怎么样	1	0.000002
稻谷	1	0.000002
肥猪	1	0.000002
早籼稻	1	0.000002
谷子	1	0.000002
吉芳	1	0.000002
冬闲	1	0.000002
贩运	1	0.000002
八方支援	1	0.000002
土房	1	0.000002
坐等	1	0.000002
眼里	1	0.000002
出力	1	0.000002
没说的	1	0.000002
领头	1	0.000002
血汗钱	1	0.000002
糟蹋	1	0.000002
总得	1	0.000002
譬如	1	0.000002
堤堰	1	0.000002
修修	1	0.000002
抱抱	1	0.000002
挤挤	1	0.000002
无能为力	1	0.000002
宁肯	1	0.000002
现成	1	0.000002
良机	1	0.000002
不堪重负	1	0.000002
开明	1	0.000002
原样	1	0.000002
资产负债率	1	0.000002
棉纺锭	1	0.000002
锭	1	0.000002
核销	1	0.000002
呆坏账	1	0.000002
退税率	1	0.000002
帽	1	0.000002
新疆棉	1	0.000002
进口棉	1	0.000002
零税率	1	0.000002
细纱机	1	0.000002
额	1	0.000002
退税	1	0.000002
纺锭	1	0.000002
怨天尤人	1	0.000002
束手无策	1	0.000002
与否	1	0.000002
丛	1	0.000002
管理局长	1	0.000002
年内	1	0.000002
筱萸	1	0.000002
光茹	1	0.000002
公共积累	1	0.000002
商标	1	0.000002
抚顺	1	0.000002
一点五万	1	0.000002
良	1	0.000002
丢掉	1	0.000002
铁饭碗	1	0.000002
铅山县	1	0.000002
永平镇	1	0.000002
饭碗	1	0.000002
永存	1	0.000002
帝都	1	0.000002
外向型	1	0.000002
税	1	0.000002
理财	1	0.000002
统收统支	1	0.000002
锦华	1	0.000002
鼓励类	1	0.000002
乙类	1	0.000002
自用	1	0.000002
意向	1	0.000002
三点	1	0.000002
三百五十万	1	0.000002
损失率	1	0.000002
百分之十五	1	0.000002
百分之三	1	0.000002
贻文	1	0.000002
供油	1	0.000002
航道	1	0.000002
航运	1	0.000002
排涝	1	0.000002
镇江	1	0.000002
谏	1	0.000002
壁口	1	0.000002
浙	1	0.000002
交界	1	0.000002
鸭子	1	0.000002
坝	1	0.000002
八点	1	0.000002
一百二十五	1	0.000002
直拨	1	0.000002
农话	1	0.000002
奉浦	1	0.000002
鲁班奖	1	0.000002
十月	1	0.000002
耀明	1	0.000002
州	1	0.000002
安阳	1	0.000002
连友	1	0.000002
十九	1	0.000002
贸	1	0.000002
医	1	0.000002
中伟	1	0.000002
川北	1	0.000002
平昌	1	0.000002
苍溪	1	0.000002
内江	1	0.000002
机床	1	0.000002
川棉	1	0.000002
国清	1	0.000002
热泪盈眶	1	0.000002
惠国	1	0.000002
圣佑	1	0.000002
帮困	1	0.000002
军烈属	1	0.000002
广亮	1	0.000002
南岗区	1	0.000002
通达	1	0.000002
滨娜	1	0.000002
对子	1	0.000002
副科级	1	0.000002
必需品	1	0.000002
志方	1	0.000002
个人主义	1	0.000002
至上	1	0.000002
以权谋私	1	0.000002
述职	1	0.000002
虚名	1	0.000002
铺张浪费	1	0.000002
执纪	1	0.000002
为政不廉	1	0.000002
磨炼	1	0.000002
人生路	1	0.000002
二炮	1	0.000002
舰	1	0.000002
宏林	1	0.000002
厉行节约	1	0.000002
食宿	1	0.000002
核准	1	0.000002
特支费	1	0.000002
机动性	1	0.000002
平息	1	0.000002
械斗	1	0.000002
救难	1	0.000002
船舶	1	0.000002
边民	1	0.000002
军警民	1	0.000002
专业性	1	0.000002
高等院校	1	0.000002
应用型	1	0.000002
选聘	1	0.000002
卫兵	1	0.000002
宝余	1	0.000002
长武县	1	0.000002
刹风整纪	1	0.000002
梳理	1	0.000002
违纪	1	0.000002
科级	1	0.000002
孝	1	0.000002
克雄	1	0.000002
动因	1	0.000002
忠辉	1	0.000002
贫苦	1	0.000002
五卅	1	0.000002
救国救民	1	0.000002
反帝	1	0.000002
青年团	1	0.000002
米脂	1	0.000002
惨案	1	0.000002
土豪劣绅	1	0.000002
靖边县	1	0.000002
三边	1	0.000002
特派员	1	0.000002
子长	1	0.000002
入狱	1	0.000002
机密	1	0.000002
党外	1	0.000002
叛徒	1	0.000002
出卖	1	0.000002
草岚子	1	0.000002
铿	1	0.000002
狱中	1	0.000002
干事会	1	0.000002
枪毙	1	0.000002
针锋相对	1	0.000002
从容就义	1	0.000002
绝食	1	0.000002
让步	1	0.000002
马列	1	0.000002
进化论	1	0.000002
赫胥黎	1	0.000002
天演论	1	0.000002
战场	1	0.000002
气节	1	0.000002
坚韧不拔	1	0.000002
绥东	1	0.000002
通缉	1	0.000002
警备	1	0.000002
司令部	1	0.000002
坚不可摧	1	0.000002
察	1	0.000002
纵横	1	0.000002
四千万	1	0.000002
整风运动	1	0.000002
七大	1	0.000002
候补委员	1	0.000002
攻取	1	0.000002
攻克	1	0.000002
创例	1	0.000002
土地改革	1	0.000002
晋冀鲁豫	1	0.000002
九月	1	0.000002
二中全会	1	0.000002
革大	1	0.000002
附设	1	0.000002
政务院	1	0.000002
事务部	1	0.000002
子善	1	0.000002
候补	1	0.000002
十月革命节	1	0.000002
西北局	1	0.000002
三线	1	0.000002
彪	1	0.000002
倒行逆施	1	0.000002
株连	1	0.000002
冤案	1	0.000002
平反	1	0.000002
十三大	1	0.000002
中顾委	1	0.000002
共产主义者	1	0.000002
屠刀	1	0.000002
无私无畏	1	0.000002
率直	1	0.000002
光明磊落	1	0.000002
谦虚谨慎	1	0.000002
一身正气	1	0.000002
两袖清风	1	0.000002
勤于	1	0.000002
高风亮节	1	0.000002
誓言	1	0.000002
伯渠	1	0.000002
玉章	1	0.000002
特立	1	0.000002
克农	1	0.000002
燕铭	1	0.000002
主席台	1	0.000002
群英会	1	0.000002
戎	1	0.000002
冠秀	1	0.000002
世军	1	0.000002
桃李	1	0.000002
春晖	1	0.000002
曼华	1	0.000002
昌永	1	0.000002
小群	1	0.000002
春华秋实	1	0.000002
报恩	1	0.000002
镌刻	1	0.000002
专修	1	0.000002
留学	1	0.000002
仙女	1	0.000002
农夫	1	0.000002
莺	1	0.000002
美名	1	0.000002
音专	1	0.000002
任教	1	0.000002
独唱	1	0.000002
盛名	1	0.000002
名作	1	0.000002
新作	1	0.000002
片段	1	0.000002
道临	1	0.000002
港岛	1	0.000002
香港岛	1	0.000002
四十四	1	0.000002
三分	1	0.000002
楼龄	1	0.000002
民居	1	0.000002
塑胶	1	0.000002
易燃物品	1	0.000002
火势	1	0.000002
水龙	1	0.000002
灭火	1	0.000002
云梯	1	0.000002
救护队	1	0.000002
火场	1	0.000002
互通式	1	0.000002
浙中	1	0.000002
肠梗阻	1	0.000002
枢纽	1	0.000002
交汇	1	0.000002
城东	1	0.000002
汽车站	1	0.000002
物流	1	0.000002
喘	1	0.000002
励珍	1	0.000002
钓鱼台	1	0.000002
国宾馆	1	0.000002
凤超	1	0.000002
礼节性	1	0.000002
驷驹	1	0.000002
英凡	1	0.000002
特命	1	0.000002
全权	1	0.000002
电信局	1	0.000002
乡乡	1	0.000002
远郊区	1	0.000002
远郊	1	0.000002
春贵	1	0.000002
兰花	1	0.000002
种苗	1	0.000002
安宁市	1	0.000002
椰雕	1	0.000002
瓶	1	0.000002
恩宇	1	0.000002
滩涂式	1	0.000002
珍禽	1	0.000002
扎龙	1	0.000002
滩涂	1	0.000002
漳平	1	0.000002
桫椤树	1	0.000002
漳平市	1	0.000002
新桥镇	1	0.000002
钱坂村	1	0.000002
宋坑	1	0.000002
树种	1	0.000002
云雾	1	0.000002
爬行动物	1	0.000002
国放	1	0.000002
托马斯	1	0.000002
萨维	1	0.000002
爱沙尼亚共和国	1	0.000002
十二日	1	0.000002
十九日	1	0.000002
莫尼列	1	0.000002
王后	1	0.000002
查体	1	0.000002
休养	1	0.000002
西索	1	0.000002
制高点	1	0.000002
生产方式	1	0.000002
集约经营	1	0.000002
经济作物	1	0.000002
渔	1	0.000002
各业	1	0.000002
并举	1	0.000002
择优	1	0.000002
强手如林	1	0.000002
中试	1	0.000002
国产化	1	0.000002
大专院校	1	0.000002
产学研	1	0.000002
条块分割	1	0.000002
名城	1	0.000002
龙城	1	0.000002
红山	1	0.000002
发祥地	1	0.000002
八旬	1	0.000002
老翁	1	0.000002
八九	1	0.000002
学童	1	0.000002
祖孙	1	0.000002
撰	1	0.000002
首屈一指	1	0.000002
上高县	1	0.000002
新界埠乡	1	0.000002
诙谐	1	0.000002
民风	1	0.000002
巡展	1	0.000002
晏	1	0.000002
主楼	1	0.000002
全校	1	0.000002
学生会	1	0.000002
吉生	1	0.000002
流行性	1	0.000002
出血热	1	0.000002
活疫苗	1	0.000002
保护率	1	0.000002
汉族	1	0.000002
永生	1	0.000002
细胞系	1	0.000002
克隆	1	0.000002
自然科学	1	0.000002
创面	1	0.000002
愈合	1	0.000002
血友病	1	0.000002
山野	1	0.000002
作证	1	0.000002
雨声	1	0.000002
发明人	1	0.000002
寿终正寝	1	0.000002
花圈	1	0.000002
吊唁	1	0.000002
思南县	1	0.000002
日夜兼程	1	0.000002
追悼会	1	0.000002
天涯海角	1	0.000002
秋日	1	0.000002
踱	1	0.000002
素瑶	1	0.000002
兄妹	1	0.000002
忍心	1	0.000002
泪花	1	0.000002
央求	1	0.000002
哥哥	1	0.000002
书包	1	0.000002
拎	1	0.000002
脸盆	1	0.000002
仲夏	1	0.000002
七八	1	0.000002
翌年	1	0.000002
流泪	1	0.000002
怎么办	1	0.000002
抗病	1	0.000002
适应性	1	0.000002
扬花	1	0.000002
灌浆	1	0.000002
麦苗	1	0.000002
传染性	1	0.000002
锈病	1	0.000002
高抗	1	0.000002
痴心	1	0.000002
老而弥坚	1	0.000002
心爱	1	0.000002
安享晚年	1	0.000002
气喘吁吁	1	0.000002
株系	1	0.000002
选优淘劣	1	0.000002
超长穗型	1	0.000002
品系	1	0.000002
接下来	1	0.000002
支气管炎	1	0.000002
寝	1	0.000002
无味	1	0.000002
麦种	1	0.000002
诊断	1	0.000002
晚期	1	0.000002
肝癌	1	0.000002
开动	1	0.000002
情报所	1	0.000002
惠然	1	0.000002
罗家	1	0.000002
湾	1	0.000002
租	1	0.000002
大同市	1	0.000002
救死扶伤	1	0.000002
数千万	1	0.000002
磁共振	1	0.000002
血流	1	0.000002
透析机	1	0.000002
平板	1	0.000002
软硬件	1	0.000002
