# 总词数: 487831
# 词汇表大小: 218120
# 格式: 词语	频次	频率
#==================================================
巧 a 染	1	0.000002
a 染 vt	1	0.000002
染 vt 九天	1	0.000002
vt 九天 n	1	0.000002
九天 n 19980106	1	0.000002
n w 色彩缤纷	1	0.000002
w 色彩缤纷 iv	1	0.000002
色彩缤纷 iv 的	1	0.000002
的 ud 风火轮	1	0.000002
ud 风火轮 n	1	0.000002
风火轮 n wu	1	0.000002
n wu 流光溢彩	1	0.000002
wu 流光溢彩 la	1	0.000002
流光溢彩 la 的	1	0.000002
的 ud 高脚杯	1	0.000002
ud 高脚杯 n	1	0.000002
高脚杯 n wu	1	0.000002
n wu 展翅	1	0.000002
wu 展翅 vi	1	0.000002
展翅 vi 的	1	0.000002
的 ud 蝴蝶	1	0.000002
ud 蝴蝶 n	1	0.000002
蝴蝶 n wu	1	0.000002
n wu 洒水机	1	0.000002
wu 洒水机 n	1	0.000002
洒水机 n 喷溅	1	0.000002
n 喷溅 v	1	0.000002
喷溅 v 出	1	0.000002
水花 n wp	1	0.000002
n wp 美国	1	0.000002
wp 美国 ns	1	0.000002
望远镜 n 首次	1	0.000002
首次 mq 拍摄	1	0.000002
mq 拍摄 vt	1	0.000002
拍摄 vt 到	1	0.000002
这些 rz 形态各异	1	0.000002
rz 形态各异 la	1	0.000002
形态各异 la 的	1	0.000002
了 ul 天文学家	1	0.000002
ul 天文学家 n	1	0.000002
天文学家 n 的	1	0.000002
这些 rz 最	1	0.000002
照片 n 不光	1	0.000002
n 不光 c	1	0.000002
不光 c 是	1	0.000002
是 vl 好看	1	0.000002
vl 好看 a	1	0.000002
a wd 天文学家	1	0.000002
wd 天文学家 n	1	0.000002
它们 rr 还	1	0.000002
还 d 提供	1	0.000002
关于 p 恒星	1	0.000002
恒星 n 等	1	0.000002
等 u 天体	1	0.000002
u 天体 n	1	0.000002
演化 vi 的	1	0.000002
此间 rz 英国	1	0.000002
rz 英国 ns	1	0.000002
星云 n 都	1	0.000002
vl wyz 哈勃	1	0.000002
mq wyz 老年	1	0.000002
恒星 n 周围	1	0.000002
周围 f 发现	1	0.000002
ud wj 是	1	0.000002
星云 n 如此	1	0.000002
如此 rz 绚丽多姿	1	0.000002
rz 绚丽多姿 iv	1	0.000002
绚丽多姿 iv ww	1	0.000002
iv ww 天文学家	1	0.000002
ww 天文学家 n	1	0.000002
天文学家 n 分析	1	0.000002
分析 vt 后	1	0.000002
这 rz 可能	1	0.000002
rz 可能 vu	1	0.000002
可能 vu 主要	1	0.000002
vu 主要 d	1	0.000002
c wyz 老年	1	0.000002
恒星 n 与	1	0.000002
与 p 周围	1	0.000002
的 ud 行星	1	0.000002
ud 行星 n	1	0.000002
行星 n wu	1	0.000002
n wu 褐矮星	1	0.000002
wu 褐矮星 n	1	0.000002
褐矮星 n 或	1	0.000002
或 c 更	1	0.000002
更 dc 小	1	0.000002
的 ud 恒星	1	0.000002
ud 恒星 n	1	0.000002
恒星 n 相互	1	0.000002
相互 d 作用	1	0.000002
d 作用 vi	1	0.000002
作用 vi 所	1	0.000002
Vg wj 19980106	1	0.000002
004 m 天文学家	1	0.000002
m 天文学家 n	1	0.000002
们 k 解释	1	0.000002
k 解释 vt	1	0.000002
这些 rz wyz	1	0.000002
rz wyz 老年	1	0.000002
恒星 n 之外	1	0.000002
的 ud 天体	1	0.000002
ud 天体 n	1	0.000002
天体 n 从	1	0.000002
从 p 恒星	1	0.000002
恒星 n 表面	1	0.000002
表面 n 吸引	1	0.000002
吸引 vt 出	1	0.000002
大量 m 气体	1	0.000002
m 气体 n	1	0.000002
尘埃 n wd	1	0.000002
尘埃 n 在	1	0.000002
在 p 天体	1	0.000002
p 天体 n	1	0.000002
天体 n 彼此	1	0.000002
彼此 rr 间	1	0.000002
rr 间 f	1	0.000002
间 f 引力	1	0.000002
f 引力 n	1	0.000002
引力 n 的	1	0.000002
下 f 高速	1	0.000002
f 高速 d	1	0.000002
高速 d 旋转	1	0.000002
旋转 vi wd	1	0.000002
一个 mq 喷嘴	1	0.000002
mq 喷嘴 n	1	0.000002
喷嘴 n 似的	1	0.000002
n 似的 u	1	0.000002
似的 u 结构	1	0.000002
u 结构 n	1	0.000002
n wd 高温	1	0.000002
wd 高温 n	1	0.000002
高温 n 气体	1	0.000002
n 气体 n	1	0.000002
气体 n 从	1	0.000002
p wyz 喷嘴	1	0.000002
wyz 喷嘴 n	1	0.000002
喷嘴 n wyy	1	0.000002
n wyy 两头	1	0.000002
wyy 两头 f	1	0.000002
两头 f 向	1	0.000002
外 f 快速	1	0.000002
快速 d 喷射	1	0.000002
d 喷射 vt	1	0.000002
喷射 vt 而	1	0.000002
而 c 出	1	0.000002
c 出 vt	1	0.000002
出 vt wd	1	0.000002
最终 d 形成	1	0.000002
形成 vt 美不胜收	1	0.000002
vt 美不胜收 iv	1	0.000002
美不胜收 iv 的	1	0.000002
的 ud 天文	1	0.000002
ud 天文 n	1	0.000002
天文 n 景象	1	0.000002
n 景象 n	1	0.000002
001 m 控制	1	0.000002
m 控制 vt	1	0.000002
控制 vt 基因	1	0.000002
基因 n 有利	1	0.000002
有利 a 保存	1	0.000002
a 保存 vt	1	0.000002
保存 vt 19980106	1	0.000002
美国 ns 戴维斯	1	0.000002
ns 戴维斯 加利福尼亚	1	0.000002
戴维斯 加利福尼亚 ns	1	0.000002
加利福尼亚 ns 大学	1	0.000002
人员 n 发现	1	0.000002
了 ul 能够	1	0.000002
ul 能够 vu	1	0.000002
控制 vt 水果	1	0.000002
表皮 n 在	1	0.000002
成熟 a 过程	1	0.000002
中 f 扩张	1	0.000002
种 qz 基因	1	0.000002
qz 基因 n	1	0.000002
基因 n wj	1	0.000002
n wj 控制	1	0.000002
wj 控制 vt	1	0.000002
控制 vt 这种	1	0.000002
基因 n 将	1	0.000002
基因 n 能够	1	0.000002
控制 vt 名叫	1	0.000002
vt 名叫 v	1	0.000002
名叫 v 棒曲霉素	1	0.000002
v 棒曲霉素 n	1	0.000002
棒曲霉素 n 的	1	0.000002
的 ud 蛋白质	1	0.000002
ud 蛋白质 n	1	0.000002
蛋白质 n wj	1	0.000002
这种 r 蛋白质	1	0.000002
r 蛋白质 n	1	0.000002
蛋白质 n 可	1	0.000002
水果 n 生长	1	0.000002
c 同时 d	1	0.000002
同时 d 又	1	0.000002
成熟 a 后	1	0.000002
后 f 迅速	1	0.000002
f 迅速 ad	1	0.000002
迅速 ad 变	1	0.000002
变 vt 软	1	0.000002
vt 软 a	1	0.000002
软 a wj	1	0.000002
vt wd 知道	1	0.000002
知道 vt 了	1	0.000002
基因 n 作用	1	0.000002
n 作用 vn	1	0.000002
作用 vn 原理	1	0.000002
vn 原理 n	1	0.000002
原理 n wd	1	0.000002
如何 ryw 控制	1	0.000002
ryw 控制 vt	1	0.000002
控制 vt 它们	1	0.000002
它们 rr wj	1	0.000002
rr wj 这	1	0.000002
发现 vn 能够	1	0.000002
能够 vu 导致	1	0.000002
vu 导致 vt	1	0.000002
的 ud 遗传工程	1	0.000002
ud 遗传工程 n	1	0.000002
遗传工程 n 方法	1	0.000002
使 vt 成熟	1	0.000002
成熟 a 水果	1	0.000002
a 水果 n	1	0.000002
001 m 天然	1	0.000002
m 天然 b	1	0.000002
天然 b 物质	1	0.000002
b 物质 n	1	0.000002
物质 n 催熟	1	0.000002
n 催熟 vt	1	0.000002
催熟 vt 保鲜	1	0.000002
vt 保鲜 vi	1	0.000002
保鲜 vi 19980106	1	0.000002
vi 19980106 07	1	0.000002
最近 t 发现	1	0.000002
t 发现 vt	1	0.000002
种 qz 天然	1	0.000002
qz 天然 b	1	0.000002
天然 b 催熟	1	0.000002
b 催熟 vn	1	0.000002
催熟 vn 保鲜剂	1	0.000002
vn 保鲜剂 n	1	0.000002
保鲜剂 n wd	1	0.000002
水果 n 提前	1	0.000002
提前 vt 成熟	1	0.000002
水果 n 保持	1	0.000002
的 ud 新鲜期	1	0.000002
ud 新鲜期 n	1	0.000002
新鲜期 n wj	1	0.000002
07 010 003	1	0.000002
英国 ns wkz	1	0.000002
ns wkz 金融	1	0.000002
wkz 金融 n	1	0.000002
金融 n 时报	1	0.000002
n wky 报道	1	0.000002
wky 报道 vt	1	0.000002
美国 ns 威斯康星	1	0.000002
ns 威斯康星 nz	1	0.000002
威斯康星 nz 大学	1	0.000002
大学 n 麦迪逊	1	0.000002
n 麦迪逊 ns	1	0.000002
麦迪逊 ns 分校	1	0.000002
ns 分校 n	1	0.000002
分校 n nt	1	0.000002
一个 mq 科研	1	0.000002
mq 科研 n	1	0.000002
科研 n 小组	1	0.000002
小组 n 发现	1	0.000002
这种 r 物质	1	0.000002
r 物质 n	1	0.000002
物质 n 叫做	1	0.000002
n 叫做 vt	1	0.000002
叫做 vt 溶血	1	0.000002
vt 溶血 磷脂	1	0.000002
溶血 磷脂 乙醇胺	1	0.000002
磷脂 乙醇胺 n	1	0.000002
乙醇胺 n wd	1	0.000002
它 rr 广泛	1	0.000002
广泛 ad 存在	1	0.000002
存在 vt 于	1	0.000002
于 p 一些	1	0.000002
一些 mq 动植物	1	0.000002
mq 动植物 jn	1	0.000002
动植物 jn 体内	1	0.000002
jn 体内 s	1	0.000002
体内 s wd	1	0.000002
s wd 其中	1	0.000002
其中 rz 鸡蛋黄	1	0.000002
rz 鸡蛋黄 n	1	0.000002
鸡蛋黄 n 和	1	0.000002
和 c 大豆	1	0.000002
c 大豆 n	1	0.000002
大豆 n 中	1	0.000002
中 f 含量	1	0.000002
f 含量 n	1	0.000002
含量 n 较	1	0.000002
wj 研究 vt	1	0.000002
研究 vt 发现	1	0.000002
发现 vt 它	1	0.000002
能 vu 阻止	1	0.000002
vu 阻止 vt	1	0.000002
阻止 vt 一	1	0.000002
种 qz 破坏	1	0.000002
qz 破坏 vt	1	0.000002
破坏 vt 水果	1	0.000002
表皮 n 的	1	0.000002
的 ud 酶	1	0.000002
ud 酶 n	1	0.000002
酶 n 发生	1	0.000002
发生 vt 作用	1	0.000002
vt 作用 vn	1	0.000002
作用 vn wd	1	0.000002
具有 vt 保鲜	1	0.000002
vt 保鲜 vn	1	0.000002
保鲜 vn 作用	1	0.000002
07 011 001	1	0.000002
新 a 标签	1	0.000002
a 标签 n	1	0.000002
标签 n 检验	1	0.000002
n 检验 vt	1	0.000002
检验 vt 新鲜度	1	0.000002
vt 新鲜度 n	1	0.000002
新鲜度 n 19980106	1	0.000002
07 011 002	1	0.000002
英国 ns 塞恩斯伯里	1	0.000002
ns 塞恩斯伯里 ns	1	0.000002
塞恩斯伯里 ns 等	1	0.000002
等 u 超级市场	1	0.000002
u 超级市场 n	1	0.000002
超级市场 n 最近	1	0.000002
最近 t 开始	1	0.000002
开始 vt 试验	1	0.000002
vt 试验 vt	1	0.000002
试验 vt 一	1	0.000002
种 qz 可以	1	0.000002
qz 可以 vu	1	0.000002
可以 vu 检验	1	0.000002
vu 检验 vt	1	0.000002
检验 vt 食品	1	0.000002
食品 n 新鲜	1	0.000002
新鲜 a 程度	1	0.000002
的 ud 标签	1	0.000002
ud 标签 n	1	0.000002
07 011 003	1	0.000002
这种 r 可	1	0.000002
可 vu 粘贴	1	0.000002
vu 粘贴 vt	1	0.000002
粘贴 vt 标签	1	0.000002
vt 标签 n	1	0.000002
标签 n 由	1	0.000002
背景 n 和	1	0.000002
和 c 一个	1	0.000002
一个 mq 绿色	1	0.000002
mq 绿色 n	1	0.000002
的 ud 圆	1	0.000002
ud 圆 a	1	0.000002
环 n 组成	1	0.000002
vt wd 绿色	1	0.000002
wd 绿色 n	1	0.000002
环 n 中间	1	0.000002
中间 f 涂	1	0.000002
f 涂 vt	1	0.000002
涂 vt 有	1	0.000002
有 vt 特殊	1	0.000002
的 ud 热敏	1	0.000002
ud 热敏 b	1	0.000002
颜料 n wd	1	0.000002
n wd 热敏	1	0.000002
wd 热敏 b	1	0.000002
颜料 n 在	1	0.000002
下 f 为	1	0.000002
f 为 vl	1	0.000002
为 vl 黄色	1	0.000002
vl 黄色 n	1	0.000002
黄色 n wd	1	0.000002
但 c 过	1	0.000002
了 ul 固定	1	0.000002
ul 固定 a	1	0.000002
固定 a 的	1	0.000002
时间 n 后	1	0.000002
后 f 或	1	0.000002
或 c 温度	1	0.000002
c 温度 n	1	0.000002
温度 n 上升	1	0.000002
到 vq 一定	1	0.000002
vq 一定 b	1	0.000002
一定 b 值	1	0.000002
b 值 n	1	0.000002
值 n 时	1	0.000002
Ng wd 颜料	1	0.000002
wd 颜料 n	1	0.000002
颜料 n 会	1	0.000002
会 vu 由	1	0.000002
黄色 n 变成	1	0.000002
变成 vl 比	1	0.000002
环 n 更	1	0.000002
更 dc 暗	1	0.000002
dc 暗 a	1	0.000002
暗 a 的	1	0.000002
深 a 绿色	1	0.000002
a 绿色 n	1	0.000002
绿色 n wj	1	0.000002
n wj 顾客	1	0.000002
wj 顾客 n	1	0.000002
顾客 n 根据	1	0.000002
一 m 颜色	1	0.000002
m 颜色 n	1	0.000002
颜色 n 变化	1	0.000002
变化 vn 可以	1	0.000002
可以 vu 直观	1	0.000002
vu 直观 a	1	0.000002
直观 a 地	1	0.000002
地 ui 判断	1	0.000002
ui 判断 vt	1	0.000002
出 vq 食品	1	0.000002
vq 食品 n	1	0.000002
食品 n 是否	1	0.000002
是否 vt 已	1	0.000002
已 d 过	1	0.000002
过 vt 保质期	1	0.000002
vt 保质期 t	1	0.000002
保质期 t wj	1	0.000002
t wj 塞恩斯伯里	1	0.000002
wj 塞恩斯伯里 ns	1	0.000002
塞恩斯伯里 ns 市场	1	0.000002
市场 n 目前	1	0.000002
目前 t 仅	1	0.000002
在 p 肉类	1	0.000002
p 肉类 n	1	0.000002
肉类 n 和	1	0.000002
一些 mq 半成品	1	0.000002
mq 半成品 n	1	0.000002
半成品 n 上	1	0.000002
shang5 f 试用	1	0.000002
f 试用 vt	1	0.000002
试用 vt 这种	1	0.000002
新型 b 标签	1	0.000002
b 标签 n	1	0.000002
wj wkz 本栏	1	0.000002
wkz 本栏 r	1	0.000002
本栏 r 均	1	0.000002
r 均 d	1	0.000002
07 012 001	1	0.000002
001 m 电子鼻	1	0.000002
m 电子鼻 n	1	0.000002
电子鼻 n 嗅	1	0.000002
n 嗅 vt	1	0.000002
嗅 vt 出	1	0.000002
出 vq 腐烂	1	0.000002
vq 腐烂 vn	1	0.000002
腐烂 vn 味	1	0.000002
vn 味 Ng	1	0.000002
味 Ng 19980106	1	0.000002
Ng 19980106 07	1	0.000002
07 012 002	1	0.000002
英国 ns 科学家	1	0.000002
最近 t 发明	1	0.000002
t 发明 vt	1	0.000002
发明 vt 一	1	0.000002
种 qz 用于	1	0.000002
qz 用于 vt	1	0.000002
用于 vt 检测	1	0.000002
vt 检测 vt	1	0.000002
检测 vt 蔬菜	1	0.000002
电子鼻 n wd	1	0.000002
利用 vt 它	1	0.000002
判断 vt 表面	1	0.000002
vt 表面 n	1	0.000002
表面 n 正常	1	0.000002
07 012 003	1	0.000002
003 m 通常	1	0.000002
m 通常 b	1	0.000002
通常 b 的	1	0.000002
的 ud 电子鼻	1	0.000002
ud 电子鼻 n	1	0.000002
电子鼻 n 约	1	0.000002
传感器 n wd	1	0.000002
电子鼻 n 只	1	0.000002
传感器 n wj	1	0.000002
这些 rz 传感器	1	0.000002
rz 传感器 n	1	0.000002
传感器 n 可	1	0.000002
可 vu 探测	1	0.000002
vu 探测 vt	1	0.000002
探测 vt 一氧化碳	1	0.000002
vt 一氧化碳 n	1	0.000002
一氧化碳 n wu	1	0.000002
n wu 乙烯	1	0.000002
wu 乙烯 n	1	0.000002
乙烯 n wu	1	0.000002
n wu 硫化氢	1	0.000002
wu 硫化氢 n	1	0.000002
硫化氢 n 等	1	0.000002
等 u 气体	1	0.000002
u 气体 n	1	0.000002
气体 n 是	1	0.000002
是 vl 蔬菜	1	0.000002
vl 蔬菜 n	1	0.000002
在 p 腐烂	1	0.000002
p 腐烂 vn	1	0.000002
腐烂 vn 过程	1	0.000002
中 f 释放	1	0.000002
f 释放 vt	1	0.000002
释放 vt 出	1	0.000002
主要 b 气体	1	0.000002
气体 n wj	1	0.000002
n wj 传感器	1	0.000002
wj 传感器 n	1	0.000002
传感器 n 将	1	0.000002
将 p 探测	1	0.000002
p 探测 vt	1	0.000002
探测 vt 到	1	0.000002
各种 rz 气体	1	0.000002
气体 n 的	1	0.000002
的 ud 浓度	1	0.000002
ud 浓度 n	1	0.000002
浓度 n 和	1	0.000002
和 c 相对	1	0.000002
c 相对 b	1	0.000002
相对 b 比例	1	0.000002
b 比例 n	1	0.000002
比例 n 数据	1	0.000002
n 数据 n	1	0.000002
数据 n 输入	1	0.000002
输入 vt 到	1	0.000002
到 vq 计算机	1	0.000002
vq 计算机 n	1	0.000002
计算机 n 中	1	0.000002
f wd 计算机	1	0.000002
wd 计算机 n	1	0.000002
计算机 n 将	1	0.000002
将 p 这些	1	0.000002
这些 rz 数据	1	0.000002
rz 数据 n	1	0.000002
数据 n 与	1	0.000002
与 p 数据库	1	0.000002
p 数据库 n	1	0.000002
数据库 n 中	1	0.000002
有关 vn 数据	1	0.000002
数据 n 比较	1	0.000002
比较 vn wd	1	0.000002
出 vq 蔬菜	1	0.000002
vq 蔬菜 n	1	0.000002
07 013 001	1	0.000002
001 m 热气球	1	0.000002
m 热气球 n	1	0.000002
不足 a 环球	1	0.000002
a 环球 n	1	0.000002
环球 n 行	1	0.000002
行 vt 难以为继	1	0.000002
vt 难以为继 l	1	0.000002
难以为继 l 19980106	1	0.000002
l 19980106 07	1	0.000002
07 013 002	1	0.000002
记者 n 肖	1	0.000002
肖 nrf 成林	1	0.000002
nrf 成林 nrg	1	0.000002
成林 nrg wky	1	0.000002
nrg wky 乘	1	0.000002
wky 乘 vt	1	0.000002
乘 vt 热气球	1	0.000002
热气球 n 环球	1	0.000002
n 环球 n	1	0.000002
探险家 n 斯	1	0.000002
n 斯 福塞特	1	0.000002
斯 福塞特 nr	1	0.000002
福塞特 nr 在	1	0.000002
在 p 黑海	1	0.000002
p 黑海 ns	1	0.000002
上空 s 遇到	1	0.000002
s 遇到 vt	1	0.000002
遇到 vt 取暖器	1	0.000002
vt 取暖器 n	1	0.000002
取暖器 n 出	1	0.000002
出 vt 故障	1	0.000002
vt 故障 n	1	0.000002
故障 n 的	1	0.000002
可能 vu 被迫	1	0.000002
vu 被迫 d	1	0.000002
被迫 d 停	1	0.000002
d 停 vt	1	0.000002
停 vt 飞	1	0.000002
07 013 003	1	0.000002
t wd 设	1	0.000002
美国 ns 密苏里州	1	0.000002
ns 密苏里州 ns	1	0.000002
密苏里州 ns 圣路易斯市	1	0.000002
ns 圣路易斯市 ns	1	0.000002
圣路易斯市 ns 的	1	0.000002
福塞特 nr 探险队	1	0.000002
nr 探险队 n	1	0.000002
探险队 n 指挥部	1	0.000002
n 指挥部 n	1	0.000002
指挥部 n nt	1	0.000002
负责人 n 阿兰	1	0.000002
n 阿兰 布朗特	1	0.000002
阿兰 布朗特 nr	1	0.000002
布朗特 nr 在	1	0.000002
福塞特 nr 向	1	0.000002
nr 向 p	1	0.000002
向 p 总部	1	0.000002
p 总部 n	1	0.000002
总部 n 报告	1	0.000002
报告 vt 说	1	0.000002
负责 vt 热气球	1	0.000002
供暖 vi 的	1	0.000002
一个 mq 丙烷	1	0.000002
mq 丙烷 n	1	0.000002
丙烷 n 燃烧器	1	0.000002
n 燃烧器 n	1	0.000002
燃烧器 n 的	1	0.000002
的 ud 遥控	1	0.000002
ud 遥控 vn	1	0.000002
遥控 vn 装置	1	0.000002
vn 装置 n	1	0.000002
装置 n 失灵	1	0.000002
n 失灵 vi	1	0.000002
失灵 vi wd	1	0.000002
他 rr 不得不	1	0.000002
rr 不得不 d	1	0.000002
不得不 d 屡次	1	0.000002
d 屡次 d	1	0.000002
屡次 d 爬	1	0.000002
爬 vt 出	1	0.000002
出 vq 热气球	1	0.000002
vq 热气球 n	1	0.000002
热气球 n 舱口	1	0.000002
n 舱口 n	1	0.000002
舱口 n wd	1	0.000002
用 p 手	1	0.000002
p 手 n	1	0.000002
手 n 启动	1	0.000002
启动 vt 和	1	0.000002
和 c 关闭	1	0.000002
c 关闭 vt	1	0.000002
关闭 vt 这个	1	0.000002
这个 rz 燃烧器	1	0.000002
rz 燃烧器 n	1	0.000002
燃烧器 n wj	1	0.000002
由于 c 吊	1	0.000002
c 吊 vt	1	0.000002
吊 vt 舱	1	0.000002
vt 舱 n	1	0.000002
舱 n 内	1	0.000002
内 f 供暖	1	0.000002
f 供暖 vi	1	0.000002
a wd 福塞特	1	0.000002
福塞特 nr 一直	1	0.000002
一直 d 被	1	0.000002
被 p 冻	1	0.000002
冻 vt 得	1	0.000002
得 ue 四肢	1	0.000002
ue 四肢 n	1	0.000002
四肢 n 僵硬	1	0.000002
n 僵硬 a	1	0.000002
僵硬 a wd	1	0.000002
a wd 战战兢兢	1	0.000002
wd 战战兢兢 id	1	0.000002
战战兢兢 id wj	1	0.000002
id wj 19980106	1	0.000002
07 013 004	1	0.000002
004 m 布朗特	1	0.000002
m 布朗特 nr	1	0.000002
布朗特 nr 说	1	0.000002
vt wd 福塞特	1	0.000002
福塞特 nr wyz	1	0.000002
nr wyz 极	1	0.000002
wyz 极 dc	1	0.000002
极 dc 有	1	0.000002
可能 n wyy	1	0.000002
n wyy 无法	1	0.000002
wyy 无法 vt	1	0.000002
无法 vt 完成	1	0.000002
完成 vt 他	1	0.000002
他 rr 此次	1	0.000002
rr 此次 rz	1	0.000002
此次 rz 不	1	0.000002
不 df 间断	1	0.000002
df 间断 vt	1	0.000002
间断 vt 环球	1	0.000002
vt 环球 n	1	0.000002
飞行 vn 使命	1	0.000002
vn 使命 n	1	0.000002
日 t 指挥部	1	0.000002
t 指挥部 n	1	0.000002
指挥部 n 与	1	0.000002
与 p 福塞特	1	0.000002
福塞特 nr 商谈	1	0.000002
商谈 vt 过	1	0.000002
过 uo 着陆	1	0.000002
uo 着陆 vn	1	0.000002
着陆 vn 事宜	1	0.000002
vn 事宜 n	1	0.000002
07 013 005	1	0.000002
005 m 福塞特	1	0.000002
m 福塞特 nr	1	0.000002
ud wyz 单闯号	1	0.000002
wyz 单闯号 nz	1	0.000002
单闯号 nz wyy	1	0.000002
nz wyy 热气球	1	0.000002
wyy 热气球 n	1	0.000002
热气球 n 于	1	0.000002
在 p 圣路易斯市	1	0.000002
p 圣路易斯市 ns	1	0.000002
圣路易斯市 ns 升空	1	0.000002
ns 升空 vi	1	0.000002
后 f 一路	1	0.000002
f 一路 mq	1	0.000002
一路 mq 东	1	0.000002
mq 东 f	1	0.000002
东 f 飞	1	0.000002
f 飞 vt	1	0.000002
vt wj 气球	1	0.000002
wj 气球 n	1	0.000002
气球 n 顺利	1	0.000002
n 顺利 a	1	0.000002
地 ui 跨越	1	0.000002
ui 跨越 vt	1	0.000002
跨越 vt 大西洋	1	0.000002
vt 大西洋 ns	1	0.000002
大西洋 ns wd	1	0.000002
ns wd 穿过	1	0.000002
wd 穿过 vt	1	0.000002
穿过 vt 地中海	1	0.000002
地中海 ns wd	1	0.000002
于 p 美国	1	0.000002
美国 ns 东部	1	0.000002
东部 f 时间	1	0.000002
f 时间 n	1	0.000002
时 t 飘	1	0.000002
t 飘 vt	1	0.000002
飘 vt 到	1	0.000002
到 vq 黑海	1	0.000002
vq 黑海 ns	1	0.000002
上空 s wj	1	0.000002
001 m 关爱	1	0.000002
m 关爱 v	1	0.000002
关爱 v 不当	1	0.000002
v 不当 a	1	0.000002
不当 a 酿	1	0.000002
a 酿 vt	1	0.000002
酿 vt 悲剧	1	0.000002
vt 悲剧 n	1	0.000002
悲剧 n 呼吁	1	0.000002
呼吁 vt 环保	1	0.000002
vt 环保 jn	1	0.000002
环保 jn 进	1	0.000002
jn 进 vt	1	0.000002
进 vt 课堂	1	0.000002
课堂 n 19980106	1	0.000002
002 m 保护	1	0.000002
n wj 青少年	1	0.000002
wj 青少年 n	1	0.000002
青少年 n 环保	1	0.000002
n 环保 jn	1	0.000002
环保 jn 意识	1	0.000002
jn 意识 n	1	0.000002
培养 vn wd	1	0.000002
关系 vt 人类	1	0.000002
生存 vi 的	1	0.000002
t wj 一些	1	0.000002
一些 mq 有识之士	1	0.000002
mq 有识之士 in	1	0.000002
有识之士 in 呼吁	1	0.000002
in 呼吁 vt	1	0.000002
在 p 义务教育	1	0.000002
义务教育 n 阶段	1	0.000002
必要 an 更	1	0.000002
an 更 dc	1	0.000002
地 ui 注入	1	0.000002
ui 注入 vt	1	0.000002
注入 vt 环境	1	0.000002
帆 nrg 19980106	1	0.000002
004 m 乱	1	0.000002
m 乱 d	1	0.000002
乱 d 投	1	0.000002
投 vt 食	1	0.000002
食 Ng 的	1	0.000002
代价 n 19980106	1	0.000002
我们 rr 常	1	0.000002
常 d 看到	1	0.000002
孩子 n 喜欢	1	0.000002
n 喜欢 vt	1	0.000002
喜欢 vt 给	1	0.000002
给 p 动物	1	0.000002
动物 n 喂	1	0.000002
喂 vt 食	1	0.000002
食 Ng wj	1	0.000002
Ng wj 殊不知	1	0.000002
殊不知 vt 这样	1	0.000002
做 vt 给	1	0.000002
给 p 动物园	1	0.000002
动物园 n 带来	1	0.000002
了 ul 麻烦	1	0.000002
ul 麻烦 vn	1	0.000002
麻烦 vn wj	1	0.000002
vn wj 昆明	1	0.000002
wj 昆明 ns	1	0.000002
动物园 n 饲养	1	0.000002
n 饲养 科	1	0.000002
饲养 科 n	1	0.000002
杨 nrf 梅	1	0.000002
梅 nrg 接受	1	0.000002
Ng wd 红	1	0.000002
wd 红 vt	1	0.000002
红 vt 着	1	0.000002
着 uz 双	1	0.000002
uz 双 m	1	0.000002
双 m 眼	1	0.000002
m 眼 n	1	0.000002
几乎 dc 要	1	0.000002
要 vu 流	1	0.000002
vu 流 vt	1	0.000002
流 vt 出	1	0.000002
出 vq 泪	1	0.000002
vq 泪 n	1	0.000002
泪 n 来	1	0.000002
的 ud 记录本	1	0.000002
ud 记录本 n	1	0.000002
记录本 n 上	1	0.000002
记者 n 看到	1	0.000002
看到 vt 如下	1	0.000002
vt 如下 vi	1	0.000002
如下 vi 的	1	0.000002
的 ud 记载	1	0.000002
ud 记载 n	1	0.000002
记载 n wm	1	0.000002
只 qe 黑叶猴	1	0.000002
qe 黑叶猴 n	1	0.000002
黑叶猴 n 和	1	0.000002
只 qe 灰叶猴	1	0.000002
qe 灰叶猴 n	1	0.000002
灰叶猴 n 因	1	0.000002
因 c 吃	1	0.000002
c 吃 vt	1	0.000002
了 ul 游客	1	0.000002
ul 游客 n	1	0.000002
食物 n wd	1	0.000002
n wd 腹泻	1	0.000002
wd 腹泻 vi	1	0.000002
腹泻 vi wu	1	0.000002
vi wu 腹胀	1	0.000002
wu 腹胀 vi	1	0.000002
腹胀 vi 而	1	0.000002
vt wj 叶猴	1	0.000002
wj 叶猴 n	1	0.000002
叶猴 n 是	1	0.000002
我国 rz 仅	1	0.000002
存 vt 不	1	0.000002
vq m 只	1	0.000002
只 qe wj	1	0.000002
qe wj 两	1	0.000002
只 qe 金丝猴	1	0.000002
qe 金丝猴 n	1	0.000002
金丝猴 n 因	1	0.000002
因 p 贪吃	1	0.000002
p 贪吃 a	1	0.000002
贪吃 a 游客	1	0.000002
的 ud 蚕豆	1	0.000002
ud 蚕豆 n	1	0.000002
蚕豆 n wu	1	0.000002
n wu 爆米花	1	0.000002
wu 爆米花 n	1	0.000002
爆米花 n wd	1	0.000002
结果 c 双双	1	0.000002
c 双双 n	1	0.000002
双双 n 腹泻	1	0.000002
n 腹泻 vi	1	0.000002
腹泻 vi 住	1	0.000002
vi 住 vt	1	0.000002
进 vq 兽医院	1	0.000002
vq 兽医院 n	1	0.000002
兽医院 n wj	1	0.000002
n wj 金丝猴	1	0.000002
