# 总词数: 487832
# 词汇表大小: 91800
# 格式: 词语	频次	频率
#==================================================
c 抱抱	1	0.000002
抱抱 v	1	0.000002
v 肩膀	1	0.000002
n 挤挤	1	0.000002
挤挤 v	1	0.000002
v 眼	1	0.000002
vt 无能为力	1	0.000002
无能为力 iv	1	0.000002
vl 勤劳	1	0.000002
c 为什么	1	0.000002
df 寒冷	1	0.000002
ud 冬日	1	0.000002
n 宁肯	1	0.000002
宁肯 d	1	0.000002
ww 看来	1	0.000002
rr 政府	1	0.000002
wkz 拉郎配	1	0.000002
wkz 乱点鸳鸯谱	1	0.000002
w 二	1	0.000002
w 三	1	0.000002
c 借助于	1	0.000002
n 现成	1	0.000002
现成 b	1	0.000002
ad 得到	1	0.000002
ud 市场占有率	1	0.000002
ad 得以	1	0.000002
wd 满足	1	0.000002
rr 摆脱	1	0.000002
vt 新生	1	0.000002
ud 良机	1	0.000002
良机 n	1	0.000002
wd 成功	1	0.000002
wyz 乱点鸳鸯谱	1	0.000002
qz 市场	1	0.000002
wd 乱点鸳鸯谱	1	0.000002
wf 更	1	0.000002
wd 硬性	1	0.000002
vt 某个	1	0.000002
c 不堪重负	1	0.000002
不堪重负 lv	1	0.000002
p 拖垮	1	0.000002
vt 以至	1	0.000002
d 跳出	1	0.000002
c 所有制	1	0.000002
qz 宝贵	1	0.000002
qj 在	1	0.000002
p 外来	1	0.000002
df 光彩	1	0.000002
光彩 a	1	0.000002
df 明智	1	0.000002
wj 开明	1	0.000002
开明 a	1	0.000002
vx 热情	1	0.000002
a 鼓励	1	0.000002
p 控股	1	0.000002
p 少量	1	0.000002
n 支配	1	0.000002
n 能量	1	0.000002
c 引进	1	0.000002
wd 原样	1	0.000002
原样 n	1	0.000002
d 迅速	1	0.000002
ul 面貌	1	0.000002
p 落后	1	0.000002
wd 不是	1	0.000002
c 少	1	0.000002
qj 具有	1	0.000002
ud 开拓进取	1	0.000002
c 创造性	1	0.000002
c 走向	1	0.000002
m 突破口	1	0.000002
ryw 突破	1	0.000002
wp 纺织	1	0.000002
nrg 谈	1	0.000002
nrg 本报	1	0.000002
nrf 嘉陵	1	0.000002
嘉陵 nrg	1	0.000002
t 国有	1	0.000002
qt 亏损	1	0.000002
t 亏损额	1	0.000002
wd 亏损面	1	0.000002
wd 资产负债率	1	0.000002
资产负债率 n	1	0.000002
wd 难度	1	0.000002
wj 不光	1	0.000002
c 许多	1	0.000002
m 纺织	1	0.000002
rz 有所	1	0.000002
疑虑 vt	1	0.000002
vl 国企	1	0.000002
ryw 率先	1	0.000002
ww 近日	1	0.000002
t 纺织	1	0.000002
wm 党中央	1	0.000002
vt 压缩	1	0.000002
vt 淘汰	1	0.000002
a 棉纺锭	1	0.000002
棉纺锭 n	1	0.000002
rz 压	1	0.000002
m 锭	1	0.000002
锭 qc	1	0.000002
qc 给予	1	0.000002
vx 万	1	0.000002
qd 补贴	1	0.000002
rz 承担	1	0.000002
qd 贴息	1	0.000002
wd 贴息	1	0.000002
贴息 n	1	0.000002
n 核销	1	0.000002
核销 v	1	0.000002
v 银行	1	0.000002
n 呆坏账	1	0.000002
呆坏账 j	1	0.000002
j 准备金	1	0.000002
倾斜 vi	1	0.000002
qd 规模	1	0.000002
vt 棉纺织	1	0.000002
ud 压锭	1	0.000002
p 纺织品	1	0.000002
vn 退税率	1	0.000002
退税率 n	1	0.000002
m 增至	1	0.000002
p 欧美	1	0.000002
jn 纺织品	1	0.000002
n 配额	1	0.000002
f 直接	1	0.000002
wyz 戴	1	0.000002
vt 帽	1	0.000002
帽 Ng	1	0.000002
wyy 分配	1	0.000002
n 自营	1	0.000002
vi 出口	1	0.000002
wu 改进	1	0.000002
vt 棉花	1	0.000002
p 新疆棉	1	0.000002
新疆棉 n	1	0.000002
vt 进口棉	1	0.000002
进口棉 n	1	0.000002
vt 零税率	1	0.000002
零税率 n	1	0.000002
wu 棉纺	1	0.000002
b 细纱机	1	0.000002
细纱机 n	1	0.000002
vn 信贷	1	0.000002
a 额	1	0.000002
额 Ng	1	0.000002
Ng 退税	1	0.000002
退税 vi	1	0.000002
wj 六	1	0.000002
a 生活费	1	0.000002
c 养老	1	0.000002
ud 支付	1	0.000002
wm 资金	1	0.000002
d 列入	1	0.000002
vi 补贴	1	0.000002
qj 资金	1	0.000002
m 省市	1	0.000002
ud 补贴	1	0.000002
vu 抓紧	1	0.000002
c 纳入	1	0.000002
ry 办法	1	0.000002
vt 纺锭	1	0.000002
纺锭 n	1	0.000002
vq ww	1	0.000002
c 扭亏	1	0.000002
扭亏 vn	1	0.000002
vt 配合	1	0.000002
wu 督促	1	0.000002
t 压锭	1	0.000002
p 厂	1	0.000002
vt 效果	1	0.000002
vl 纺织	1	0.000002
p 地区	1	0.000002
wd 总体	1	0.000002
vl 龙头	1	0.000002
wj 哪个	1	0.000002
ry 厂	1	0.000002
n 该	1	0.000002
ryw 重新	1	0.000002
d 组合	1	0.000002
p 省长	1	0.000002
r 纺织	1	0.000002
dc 邀请	1	0.000002
b 纺织	1	0.000002
qe 优化	1	0.000002
vn 城市	1	0.000002
省 市	1	0.000002
市 长	1	0.000002
长 j	1	0.000002
j 与会	1	0.000002
ad 说明	1	0.000002
ul 各地	1	0.000002
wu 各级	1	0.000002
r 完成	1	0.000002
p 国企	1	0.000002
vn 突破口	1	0.000002
d 统一	1	0.000002
wj 总结	1	0.000002
qt 压锭	1	0.000002
vl 思想	1	0.000002
df 统一	1	0.000002
wu 怨天尤人	1	0.000002
怨天尤人 iv	1	0.000002
wu 束手无策	1	0.000002
束手无策 ia	1	0.000002
ud 悲观	1	0.000002
a 情绪	1	0.000002
n 突破口	1	0.000002
ud 攻坚战	1	0.000002
vt 新增	1	0.000002
vn 棉纺	1	0.000002
b 能力	1	0.000002
p 压锭	1	0.000002
v 重组	1	0.000002
ud 进行	1	0.000002
m 富余	1	0.000002
f 纺织	1	0.000002
v 成功	1	0.000002
a 与否	1	0.000002
与否 u	1	0.000002
vn 分流	1	0.000002
vt 妥善	1	0.000002
c 难点	1	0.000002
wj 一定	1	0.000002
a 下岗	1	0.000002
c 安置	1	0.000002
d 易	1	0.000002
f 难	1	0.000002
c 轻工	1	0.000002
wm 加快	1	0.000002
wm 积极	1	0.000002
a 增长点	1	0.000002
n 丛	1	0.000002
丛 nrf	1	0.000002
n 管理局长	1	0.000002
管理局长 n	1	0.000002
wu 上档次	1	0.000002
wd 药品	1	0.000002
vl 保护	1	0.000002
vu 坚定不移	1	0.000002
a 医药	1	0.000002
vt 年内	1	0.000002
年内 t	1	0.000002
t 部分	1	0.000002
n 流通领域	1	0.000002
c 规章	1	0.000002
nrf 筱萸	1	0.000002
筱萸 nrg	1	0.000002
t 部署	1	0.000002
m 探索	1	0.000002
wf 重点	1	0.000002
d 抓好	1	0.000002
c 大型	1	0.000002
wf 进一步	1	0.000002
vt 科教	1	0.000002
jb 兴	1	0.000002
rz 用于	1	0.000002
wj 树立	1	0.000002
wf 推进	1	0.000002
wf 做	1	0.000002
nrf 光茹	1	0.000002
光茹 nrg	1	0.000002
n 轻工业	1	0.000002
ul 适度	1	0.000002
vn 创汇	1	0.000002
创汇 vn	1	0.000002
vt 公共积累	1	0.000002
公共积累 n	1	0.000002
wj 轻工业	1	0.000002
vn 对于	1	0.000002
p 拓宽	1	0.000002
vt 消费	1	0.000002
a 消费	1	0.000002
wu 更加	1	0.000002
rz 轻工	1	0.000002
vn 保持	1	0.000002
n 轻工	1	0.000002
n 产销率	1	0.000002
qj 名牌	1	0.000002
f 脱颖而出	1	0.000002
n 工商局	1	0.000002
nt 认定	1	0.000002
qe 驰名	1	0.000002
驰名 vn	1	0.000002
vn 商标	1	0.000002
商标 n	1	0.000002
t 轻工业	1	0.000002
t 轻工	1	0.000002
ns 抚顺	1	0.000002
抚顺 ns	1	0.000002
十 一点五万	1	0.000002
一点五万 m	1	0.000002
jn 总公司	1	0.000002
vt 兴建	1	0.000002
nrf 良	1	0.000002
良 nrg	1	0.000002
wyz 丢掉	1	0.000002
丢掉 vt	1	0.000002
vt 铁饭碗	1	0.000002
铁饭碗 n	1	0.000002
df 啥	1	0.000002
ry 可怕	1	0.000002
b 江西	1	0.000002
ns 铅山县	1	0.000002
铅山县 ns	1	0.000002
ns 永平镇	1	0.000002
永平镇 ns	1	0.000002
ns 垦殖场	1	0.000002
nrg 深	1	0.000002
vx 体会	1	0.000002
体会 vn	1	0.000002
wj 垦殖场	1	0.000002
wd 方	1	0.000002
nrg 另	1	0.000002
d 觅	1	0.000002
wyz 饭碗	1	0.000002
饭碗 n	1	0.000002
wd 自学	1	0.000002
wkz 章	1	0.000002
m 福建	1	0.000002
a 十三	1	0.000002
qt 收支	1	0.000002
n 梅	1	0.000002
梅 nrf	1	0.000002
nrf 永存	1	0.000002
永存 nrg	1	0.000002
nrf 帝都	1	0.000002
帝都 nrg	1	0.000002
wm 福建	1	0.000002
vt 年初	1	0.000002
wf 财政	1	0.000002
vt 收支	1	0.000002
vt 得益	1	0.000002
ns 抓住	1	0.000002
vt 外向型	1	0.000002
外向型 b	1	0.000002
n 税	1	0.000002
税 n	1	0.000002
ui 培育	1	0.000002
wf 外贸	1	0.000002
wj 产业	1	0.000002
vi 逐步	1	0.000002
c 第三产业	1	0.000002
增收 vn	1	0.000002
vn 开辟	1	0.000002
ul 财源	1	0.000002
ns 深化	1	0.000002
vi 理财	1	0.000002
理财 vi	1	0.000002
wj 较	1	0.000002
ui 界定	1	0.000002
ul 省	1	0.000002
h 打破	1	0.000002
ul 省里	1	0.000002
ud 统收统支	1	0.000002
统收统支 l	1	0.000002
ul 省级	1	0.000002
b 财政	1	0.000002
m 19980107	1	0.000002
wd 会同	1	0.000002
vt 修订	1	0.000002
nrf 锦华	1	0.000002
锦华 nrg	1	0.000002
qe 目录	1	0.000002
f 鼓励类	1	0.000002
鼓励类 n	1	0.000002
c 限制	1	0.000002
vt 乙类	1	0.000002
乙类 n	1	0.000002
ud 自用	1	0.000002
自用 vn	1	0.000002
wky 其	1	0.000002
rz 投资	1	0.000002
wkz 国内	1	0.000002
ud 外商	1	0.000002
vl 以下	1	0.000002
qe 领域	1	0.000002
c 能源	1	0.000002
a 原材料	1	0.000002
wu 节约	1	0.000002
s 生产能力	1	0.000002
n 档次	1	0.000002
n 外销	1	0.000002
vn 利用	1	0.000002
c 防治	1	0.000002
防治 vt	1	0.000002
vt 中西部	1	0.000002
c 劳动力	1	0.000002
wky 修改	1	0.000002
ud 目录	1	0.000002
n 总共	1	0.000002
rz 进一步	1	0.000002
wu 不断	1	0.000002
n 意向	1	0.000002
意向 n	1	0.000002
w 湖北省	1	0.000002
ns 房县	1	0.000002
vt 粮食部门	1	0.000002
分散 ad	1	0.000002
t 房县	1	0.000002
vt 三点	1	0.000002
三点 二万	1	0.000002
wd 储	1	0.000002
Vg 粮	1	0.000002
vt 三百五十万	1	0.000002
三百五十万 m	1	0.000002
n 损失率	1	0.000002
损失率 n	1	0.000002
t 百分之十五	1	0.000002
百分之十五 m	1	0.000002
vl 百分之三	1	0.000002
百分之三 m	1	0.000002
nrf 贻文	1	0.000002
贻文 nrg	1	0.000002
s 七十	1	0.000002
qe 航空	1	0.000002
vt 供油	1	0.000002
供油 vn	1	0.000002
w 京	1	0.000002
qe 航道	1	0.000002
航道 n	1	0.000002
t 通航	1	0.000002
wj 整治	1	0.000002
ud 京	1	0.000002
ui 改善	1	0.000002
ul 航运	1	0.000002
航运 n	1	0.000002
vt 防洪	1	0.000002
wu 排涝	1	0.000002
排涝 vi	1	0.000002
wu 灌溉	1	0.000002
wj 京	1	0.000002
Ng 自	1	0.000002
p 镇江	1	0.000002
镇江 ns	1	0.000002
ns 谏	1	0.000002
谏 壁口	1	0.000002
壁口 ns	1	0.000002
p 苏	1	0.000002
jn 浙	1	0.000002
浙 jn	1	0.000002
jn 交界	1	0.000002
交界 vi	1	0.000002
ud 鸭子	1	0.000002
鸭子 坝	1	0.000002
坝 ns	1	0.000002
wd 全长	1	0.000002
n 二百	1	0.000002
零 八点	1	0.000002
八点 二	1	0.000002
n 三千	1	0.000002
三千 一百二十五	1	0.000002
一百二十五 m	1	0.000002
qe 自然村	1	0.000002
m 装	1	0.000002
ul 直拨	1	0.000002
直拨 vt	1	0.000002
ud 程控	1	0.000002
jb 电话	1	0.000002
wkz 市话	1	0.000002
wkz 农话	1	0.000002
农话 j	1	0.000002
wky 全部	1	0.000002
m 纳入	1	0.000002
ns 电话网	1	0.000002
vt 二百万	1	0.000002
nt 第十二	1	0.000002
m 工程局	1	0.000002
wu 全长	1	0.000002
二千 二百	1	0.000002
零 一点	1	0.000002
一点 八	1	0.000002
ns 奉浦	1	0.000002
奉浦 nz	1	0.000002
nz 大桥	1	0.000002
wkz 鲁班奖	1	0.000002
鲁班奖 nz	1	0.000002
rz 桥	1	0.000002
n 一九九五年	1	0.000002
t 十月	1	0.000002
十月 t	1	0.000002
t 二十六日	1	0.000002
vt 通车	1	0.000002
nrf 耀明	1	0.000002
耀明 nrg	1	0.000002
w 国家	1	0.000002
jn 郑	1	0.000002
郑 州	1	0.000002
州 ns	1	0.000002
n 电气化	1	0.000002
nz 石家庄	1	0.000002
p 安阳	1	0.000002
安阳 ns	1	0.000002
Ng 最近	1	0.000002
wj 石	1	0.000002
石 jn	1	0.000002
jn 安	1	0.000002
安 jn	1	0.000002
jn 段	1	0.000002
Ng 电气化	1	0.000002
n 二百二十五	1	0.000002
二百二十五 点	1	0.000002
点 九	1	0.000002
nt 电气化	1	0.000002
vn 工程局	1	0.000002
nt 施工	1	0.000002
f 列车	1	0.000002
n 牵引	1	0.000002
牵引 vn	1	0.000002
vn 重量	1	0.000002
五千 五百	1	0.000002
ul 区段	1	0.000002
nrf 连友	1	0.000002
连友 nrg	1	0.000002
ns 乡镇	1	0.000002
qz 十九	1	0.000002
十九 m	1	0.000002
qe 科教	1	0.000002
jb 仪器	1	0.000002
wky 进口	1	0.000002
ul 签字	1	0.000002
签字 vn	1	0.000002
wky 建设	1	0.000002
a 启动	1	0.000002
p 农	1	0.000002
wu 工	1	0.000002
wd 兼有	1	0.000002
wu 理	1	0.000002
wu 贸	1	0.000002
贸 Vg	1	0.000002
wu 医	1	0.000002
医 Ng	1	0.000002
n 温暖	1	0.000002
qe 19980107	1	0.000002
wm 岁末	1	0.000002
ns 党政	1	0.000002
nrf 中伟	1	0.000002
中伟 nrg	1	0.000002
vt 川北	1	0.000002
川北 ns	1	0.000002
n 平昌	1	0.000002
平昌 ns	1	0.000002
wu 苍溪	1	0.000002
苍溪 ns	1	0.000002
c 内江	1	0.000002
内江 ns	1	0.000002
wu 乐山	1	0.000002
s 问寒问暖	1	0.000002
wd 商量	1	0.000002
p 巴中	1	0.000002
uz 严寒	1	0.000002
p 成都市	1	0.000002
d 看望	1	0.000002
ul 成都	1	0.000002
ns 机床	1	0.000002
机床 n	1	0.000002
n 电器	1	0.000002
wu 亚光	1	0.000002
c 川棉	1	0.000002
川棉 j	1	0.000002
j 一	1	0.000002
p 谢	1	0.000002
vq 亚光	1	0.000002
a 劳模	1	0.000002
nrf 国清	1	0.000002
国清 nrg	1	0.000002
s 时	1	0.000002
ue 热泪盈眶	1	0.000002
热泪盈眶 ia	1	0.000002
d 筹措	1	0.000002
qj 可观	1	0.000002
wd 江西省	1	0.000002
vt 走访	1	0.000002
wu 慰问	1	0.000002
nrf 惠国	1	0.000002
惠国 nrg	1	0.000002
nrf 圣佑	1	0.000002
圣佑 nrg	1	0.000002
u 省委	1	0.000002
vt 关心	1	0.000002
wd 体察	1	0.000002
vq 千家万户	1	0.000002
m 江西省	1	0.000002
nt 多方	1	0.000002
d 筹集	1	0.000002
t 组成	1	0.000002
qe 慰问组	1	0.000002
vx 走访	1	0.000002
vn 慰问	1	0.000002
vt 工会	1	0.000002
n 积极分子	1	0.000002
m 类型	1	0.000002
ud 帮困	1	0.000002
帮困 vn	1	0.000002
c 军烈属	1	0.000002
军烈属 n	1	0.000002
wm 伴	1	0.000002
uz 新年	1	0.000002
vx 市委	1	0.000002
nrf 广亮	1	0.000002
广亮 nrg	1	0.000002
jn 干部	1	0.000002
nrg 冒	1	0.000002
p 南岗区	1	0.000002
南岗区 ns	1	0.000002
ns 通达	1	0.000002
通达 街	1	0.000002
nrf 滨娜	1	0.000002
滨娜 nrg	1	0.000002
wyy 结	1	0.000002
ud 对子	1	0.000002
对子 n	1	0.000002
nrg 鼓励	1	0.000002
vq 共度	1	0.000002
n 劳动者	1	0.000002
nrg 留下	1	0.000002
mq 心意	1	0.000002
wd 暂时	1	0.000002
vl 市直	1	0.000002
b 党政机关	1	0.000002
n 副处级	1	0.000002
wky 副科级	1	0.000002
副科级 b	1	0.000002
p 传授	1	0.000002
n 资助	1	0.000002
u 办法	1	0.000002
wd 广	1	0.000002
qj 参加	1	0.000002
ud 救济	1	0.000002
救济 n	1	0.000002
n 必需品	1	0.000002
必需品 n	1	0.000002
vt 折合	1	0.000002
m 全军	1	0.000002
n 接待	1	0.000002
nrf 志方	1	0.000002
志方 nrg	1	0.000002
ud 勤俭	1	0.000002
ad 建军	1	0.000002
wd 发扬光大	1	0.000002
iv 我军	1	0.000002
rz 艰苦奋斗	1	0.000002
vt 个人主义	1	0.000002
个人主义 n	1	0.000002
vn 奉献	1	0.000002
奉献 vn	1	0.000002
vt 金钱	1	0.000002
n 至上	1	0.000002
至上 vi	1	0.000002
vt 以权谋私	1	0.000002
以权谋私 lv	1	0.000002
vt 廉洁自律	1	0.000002
vt 艰苦朴素	1	0.000002
iv 作风	1	0.000002
wj 成都	1	0.000002
mq 部队	1	0.000002
vt 驻守	1	0.000002
ad 发扬	1	0.000002
wyz 延安	1	0.000002
a 西藏	1	0.000002
a 高原	1	0.000002
f 顾	1	0.000002
生活 会	1	0.000002
n 述职	1	0.000002
述职 vi	1	0.000002
rr 批评	1	0.000002
vt 虚名	1	0.000002
虚名 n	1	0.000002
ud 少	1	0.000002
wd 铺张浪费	1	0.000002
铺张浪费 iv	1	0.000002
iv 等	1	0.000002
a 遏制	1	0.000002
m 单位	1	0.000002
d 整	1	0.000002
整 vt	1	0.000002
wu 住房	1	0.000002
ul 认真	1	0.000002
m 存在	1	0.000002
vt 执纪	1	0.000002
执纪 v	1	0.000002
c 为政不廉	1	0.000002
为政不廉 l	1	0.000002
wu 守	1	0.000002
n 主流	1	0.000002
n 磨炼	1	0.000002
磨炼 vt	1	0.000002
a 军旅	1	0.000002
n 人生路	1	0.000002
人生路 n	1	0.000002
wj 海军	1	0.000002
wu 二炮	1	0.000002
二炮 jn	1	0.000002
u 部队	1	0.000002
n 当年	1	0.000002
vt 舰	1	0.000002
舰 Ng	1	0.000002
vt 蓝天	1	0.000002
wyz 扎根	1	0.000002
f 建功立业	1	0.000002
iv 成为	1	0.000002
vl 青年	1	0.000002
qe 应届	1	0.000002
vn 学员	1	0.000002
ad 报名	1	0.000002
u 艰苦	1	0.000002
nrf 宏林	1	0.000002
宏林 nrg	1	0.000002
wky 根据	1	0.000002
n 厉行节约	1	0.000002
厉行节约 iv	1	0.000002
wu 制止	1	0.000002
n 总后勤部	1	0.000002
p 全军	1	0.000002
wkz 军队	1	0.000002
n 会议费	1	0.000002
限额 vn	1	0.000002
n 团	1	0.000002
f 单位	1	0.000002
wd 召开	1	0.000002
军 内	1	0.000002
内 s	1	0.000002
军 地	1	0.000002
地 j	1	0.000002
j 之间	1	0.000002
f 公务	1	0.000002
u 确	1	0.000002
n 食宿	1	0.000002
食宿 n	1	0.000002
限额 vi	1	0.000002
b 后勤	1	0.000002
r 后勤	1	0.000002
n 后勤	1	0.000002
n 核定	1	0.000002
rz 核定	1	0.000002
p 核准	1	0.000002
核准 vt	1	0.000002
n 特支费	1	0.000002
特支费 j	1	0.000002
j 科目	1	0.000002
rz 经费	1	0.000002
n 科目	1	0.000002
ad 列支	1	0.000002
v 会议费	1	0.000002
f 安排	1	0.000002
vt 会议费	1	0.000002
c 接待费	1	0.000002
vt 擅自	1	0.000002
n 不准	1	0.000002
p 任何	1	0.000002
c 方式	1	0.000002
vt 下级	1	0.000002
c 分担	1	0.000002
盖 nrf	1	0.000002
nrf 金	1	0.000002
金 东	1	0.000002
东 nrg	1	0.000002
wm 公安	1	0.000002
n 沿海	1	0.000002
vn 部队	1	0.000002
wu 装备	1	0.000002
c 机动性	1	0.000002
机动性 n	1	0.000002
qe 正规化	1	0.000002
正规化 vi	1	0.000002
ud 边境	1	0.000002
s 综合	1	0.000002
ui 维护	1	0.000002
c 边境	1	0.000002
s 稳定	1	0.000002
s 快速	1	0.000002
b 反应	1	0.000002
wu 浙江	1	0.000002
wu 福建	1	0.000002
n 海上	1	0.000002
wyy 报警	1	0.000002
c 开通	1	0.000002
p 破获	1	0.000002
s 各类	1	0.000002
s 犯罪	1	0.000002
wu 处置	1	0.000002
vt 平息	1	0.000002
平息 vt	1	0.000002
s 械斗	1	0.000002
械斗 vn	1	0.000002
c 抢险	1	0.000002
抢险 vi	1	0.000002
vi 救难	1	0.000002
救难 v	1	0.000002
p 船舶	1	0.000002
船舶 n	1	0.000002
d 整顿	1	0.000002
s 秩序	1	0.000002
wd 净化	1	0.000002
ul 海上	1	0.000002
wf 陆地	1	0.000002
n 边境	1	0.000002
d 出入境	1	0.000002
vt 边民	1	0.000002
边民 n	1	0.000002
n 出入境	1	0.000002
vn 验证	1	0.000002
验证 vn	1	0.000002
wj 黑龙江	1	0.000002
vd 整顿	1	0.000002
n 军警民	1	0.000002
军警民 j	1	0.000002
j 联防	1	0.000002
联防 vn	1	0.000002
ul 管理	1	0.000002
vn 控制	1	0.000002
nrf 比	1	0.000002
比 学	1	0.000002
学 nrg	1	0.000002
ud 专业性	1	0.000002
专业性 n	1	0.000002
wm 指导	1	0.000002
vt 高等院校	1	0.000002
高等院校 n	1	0.000002
wf 探索	1	0.000002
vt 适合	1	0.000002
ns 国情	1	0.000002
n 应用型	1	0.000002
应用型 n	1	0.000002
wj 委员会	1	0.000002
nrf 扬	1	0.000002
扬 nrg	1	0.000002
wd 委员	1	0.000002
nt 选聘	1	0.000002
选聘 vt	1	0.000002
nt 帮助	1	0.000002
ud 许	1	0.000002
nrf 奶奶	1	0.000002
nrf 卫兵	1	0.000002
卫兵 nrg	1	0.000002
w 南京	1	0.000002
rz 引导	1	0.000002
vt 官兵	1	0.000002
n 爱岗敬业	1	0.000002
qt 安全	1	0.000002
a 无	1	0.000002
r 军事	1	0.000002
vt 总部	1	0.000002
c 军区	1	0.000002
nrf 宝余	1	0.000002
宝余 nrg	1	0.000002
ns 长武县	1	0.000002
长武县 ns	1	0.000002
vt 果断	1	0.000002
n 刹风整纪	1	0.000002
刹风整纪 l	1	0.000002
d 梳理	1	0.000002
梳理 vt	1	0.000002
vt 揭	1	0.000002
vt 摆	1	0.000002
vt 违纪	1	0.000002
违纪 vn	1	0.000002
wd 批评	1	0.000002
qe 中层	1	0.000002
in 作	1	0.000002
ul 书面	1	0.000002
b 检查	1	0.000002
qe 科级	1	0.000002
科级 b	1	0.000002
p 免职	1	0.000002
wkz 马	1	0.000002
俊 孝	1	0.000002
孝 nrg	1	0.000002
vn 专著	1	0.000002
wkz 精兵	1	0.000002
vt 反响	1	0.000002
r 作者	1	0.000002
vl 广东省	1	0.000002
wu 政委	1	0.000002
nrf 克雄	1	0.000002
克雄 nrg	1	0.000002
p 精兵	1	0.000002
n 动因	1	0.000002
动因 n	1	0.000002
ul 思考	1	0.000002
c 探索	1	0.000002
wkz 忠辉	1	0.000002
忠辉 nr	1	0.000002
n 生平	1	0.000002
p 陕西省	1	0.000002
ns 米脂县	1	0.000002
mq 贫苦	1	0.000002
贫苦 a	1	0.000002
wj 少年	1	0.000002
d 接受	1	0.000002
wd 追求	1	0.000002
a 真理	1	0.000002
wyz 五卅	1	0.000002
五卅 t	1	0.000002
nt 爆发	1	0.000002
rr 怀着	1	0.000002
vt 救国救民	1	0.000002
救国救民 l	1	0.000002
vt 反帝	1	0.000002
反帝 vn	1	0.000002
vn 爱国	1	0.000002
ns 共产主义	1	0.000002
n 青年团	1	0.000002
青年团 n	1	0.000002
vt 米脂县	1	0.000002
ul 米脂	1	0.000002
米脂 ns	1	0.000002
wd 抗议	1	0.000002
五 三	1	0.000002
三 t	1	0.000002
t 惨案	1	0.000002
惨案 n	1	0.000002
c 掀起	1	0.000002
s 土豪劣绅	1	0.000002
土豪劣绅 n	1	0.000002
ud 群众运动	1	0.000002
vt 靖边县	1	0.000002
靖边县 ns	1	0.000002
wu 三边	1	0.000002
三边 j	1	0.000002
j 特派员	1	0.000002
特派员 n	1	0.000002
t 转为	1	0.000002
jn 党员	1	0.000002
nrf 子长	1	0.000002
子长 nrg	1	0.000002
s 开展	1	0.000002
p 绥德	1	0.000002
n 逮捕	1	0.000002
vt 入狱	1	0.000002
入狱 vi	1	0.000002
rr 坚守	1	0.000002
ud 机密	1	0.000002
机密 n	1	0.000002
c 党外	1	0.000002
党外 s	1	0.000002
s 民主人士	1	0.000002
t 调	1	0.000002
m 因	1	0.000002
c 叛徒	1	0.000002
叛徒 n	1	0.000002
n 出卖	1	0.000002
出卖 vt	1	0.000002
c 再次	1	0.000002
d 被捕	1	0.000002
p 关	1	0.000002
wyz 北平	1	0.000002
n 反省	1	0.000002
vn 院	1	0.000002
wkz 即	1	0.000002
vl 草岚子	1	0.000002
草岚子 nz	1	0.000002
nz 监狱	1	0.000002
p 殷	1	0.000002
nrf 铿	1	0.000002
铿 nrg	1	0.000002
p 狱中	1	0.000002
狱中 s	1	0.000002
s 成立	1	0.000002
n 干事会	1	0.000002
干事会 n	1	0.000002
vt 支部	1	0.000002
ad 斗争	1	0.000002
wyz 每	1	0.000002
mq 审查	1	0.000002
qv 不	1	0.000002
df 反省	1	0.000002
wd 枪毙	1	0.000002
枪毙 vt	1	0.000002
rr 针锋相对	1	0.000002
针锋相对 im	1	0.000002
im 提出	1	0.000002
wyz 慷慨	1	0.000002
ad 赴	1	0.000002
vt 易	1	0.000002
wd 从容就义	1	0.000002
从容就义 i	1	0.000002
i 难	1	0.000002
ul 绝食	1	0.000002
绝食 vi	1	0.000002
a 让步	1	0.000002
让步 vn	1	0.000002
p 监狱	1	0.000002
vl 学习	1	0.000002
vt 马列	1	0.000002
马列 jn	1	0.000002
jn 著作	1	0.000002
c 中外	1	0.000002
jb 科学	1	0.000002
vt 达尔文	1	0.000002
wkz 进化论	1	0.000002
进化论 n	1	0.000002
wu 赫胥黎	1	0.000002
赫胥黎 nr	1	0.000002
wkz 天演论	1	0.000002
天演论 n	1	0.000002
对敌 v	1	0.000002
v 斗争	1	0.000002
a 战场	1	0.000002
战场 n	1	0.000002
ul 革命	1	0.000002
vn 气节	1	0.000002
气节 n	1	0.000002
c 坚韧不拔	1	0.000002
坚韧不拔 in	1	0.000002
vn 意志	1	0.000002
vt 北方局	1	0.000002
vt 绥东	1	0.000002
绥东 ns	1	0.000002
vn 前线	1	0.000002
vn 刊物	1	0.000002
n 通缉	1	0.000002
通缉 vt	1	0.000002
wd 调任	1	0.000002
jn 天津	1	0.000002
wd 北方局	1	0.000002
d 通知	1	0.000002
jn 陕	1	0.000002
vt 宣传部	1	0.000002
vt 绥德	1	0.000002
vt 统战部	1	0.000002
n 绥德	1	0.000002
ns 警备	1	0.000002
警备 n	1	0.000002
n 司令部	1	0.000002
司令部 n	1	0.000002
nz 后	1	0.000002
s 北岳区	1	0.000002
f 锻炼	1	0.000002
vt 成长	1	0.000002
vi 学习	1	0.000002
wd 跟	1	0.000002
vq 密切	1	0.000002
c 区党委	1	0.000002
n 环节	1	0.000002
wu 委员	1	0.000002
f 调查	1	0.000002
wd 北岳区	1	0.000002
vt 坚不可摧	1	0.000002
坚不可摧 iv	1	0.000002
vl 模范	1	0.000002
